,Time,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Healthcare,Financials,IT,Telecom Services,Utilities,Energy.1,Materials.1,Industrials.1,Consumer Discretionary.1,Consumer Staples.1,Healthcare.1,Financials.1,IT.1,Telecom Services.1,Utilities.1,Energy.2,Materials.2,Industrials.2,Consumer Discretionary.2,Consumer Staples.2,Healthcare.2,Financials.2,IT.2,Telecom Services.2,Utilities.2,Energy.3,Materials.3,Industrials.3,Consumer Discretionary.3,Consumer Staples.3,Healthcare.3,Financials.3,IT.3,Telecom Services.3,Utilities.3,Energy.4,Materials.4,Industrials.4,Consumer Discretionary.4,Consumer Staples.4,Healthcare.4,Financials.4,IT.4,Telecom Services.4,Utilities.4,Energy.5,Materials.5,Industrials.5,Consumer Discretionary.5,Consumer Staples.5,Healthcare.5,Financials.5,IT.5,Telecom Services.5,Utilities.5
199,2013-12-31,7.29,6.14,6.24,9.85,14.34,18.49,4.76,11.8,4.27,5.41,564616951.0,2083864515.0,3216540639.0,2129062332.0,1018326217.0,694420101.0,3149394185.0,1799014091.0,71716840.0,673999936.0,11.04,43.07,21.53,21.14,23.47,39.61,6.38,64.44,25.28,12.54,1.27,1.67,1.75,2.48,3.23,4.34,1.12,3.72,1.27,1.64,0.5,0.84,0.92,1.0,1.54,4.34,1.78,3.19,0.35,1.36,9.87,33.07,-16.01,32.74,35.32,283.56,-8.7,-20.74,-6.31,13.07
200,2014-01-02,7.23,6.15,6.26,9.88,14.16,18.82,4.73,12.08,4.3,5.4,529140641.0,2095845192.0,2969705046.0,2133057460.0,842032234.0,867932891.0,2011267165.0,2283633593.0,100178758.0,550304836.0,10.95,43.17,21.62,21.26,23.38,40.39,6.34,65.99,25.5,12.52,1.26,1.67,1.75,2.49,3.21,4.42,1.11,3.81,1.28,1.63,0.54,0.81,0.82,0.91,1.47,3.89,1.52,2.8,0.32,1.3,27.38,-57.77,-12.2,33.71,263.56,1622.57,1.89,37.69,19.29,74.79
201,2014-01-03,7.16,6.1,6.19,9.8,14.01,18.72,4.66,12.15,4.28,5.34,546240523.0,2720199336.0,3634195946.0,2840145816.0,934257634.0,774999894.0,2307567699.0,2615483643.0,136824008.0,708599601.0,10.84,42.85,21.42,21.14,23.14,40.24,6.24,66.51,25.42,12.37,1.25,1.66,1.73,2.47,3.17,4.41,1.1,3.84,1.28,1.62,0.53,0.81,0.81,0.91,1.46,3.88,1.5,2.82,0.32,1.29,27.12,-57.35,-12.09,33.52,260.86,1616.68,1.87,37.99,19.23,73.92
202,2014-01-06,7.17,5.92,6.0,9.53,13.58,18.31,4.61,11.83,4.24,5.2,599380289.0,2755771262.0,3745810134.0,2672122894.0,918270625.0,752140464.0,2893713427.0,2512347057.0,191561253.0,817981435.0,10.84,41.6,20.74,20.58,22.43,39.35,6.17,64.81,25.27,12.07,1.25,1.61,1.68,2.41,3.08,4.31,1.09,3.74,1.27,1.58,0.53,0.79,0.78,0.88,1.41,3.79,1.48,2.75,0.32,1.26,27.11,-55.67,-11.71,32.63,252.85,1580.99,1.85,37.02,19.11,72.13
203,2014-01-07,7.14,5.93,6.05,9.57,13.39,18.48,4.59,11.96,4.26,5.2,449664960.0,1967973961.0,3025272075.0,1926196564.0,709241701.0,642722183.0,1803100337.0,2051514511.0,111295364.0,598067663.0,10.8,41.65,20.93,20.66,22.49,39.77,6.15,65.62,25.37,12.08,1.24,1.61,1.69,2.42,3.08,4.36,1.08,3.79,1.28,1.58,0.53,0.79,0.79,0.89,1.42,3.83,1.48,2.78,0.32,1.26,27.02,-55.75,-11.8,32.76,253.56,1597.87,1.84,37.48,19.19,72.21
204,2014-01-08,7.06,5.9,6.03,9.62,13.4,18.63,4.6,12.19,4.26,5.2,480380142.0,2245742972.0,3321510806.0,2440056568.0,782906203.0,753044932.0,2237898337.0,2603717863.0,163364688.0,592492325.0,10.69,41.46,20.92,20.82,22.53,40.19,6.15,66.95,25.41,12.09,1.23,1.61,1.69,2.44,3.09,4.4,1.08,3.87,1.28,1.58,0.53,0.78,0.79,0.89,1.42,3.87,1.48,2.84,0.32,1.26,26.74,-55.49,-11.8,33.02,254.07,1614.7,1.84,38.24,19.22,72.25
205,2014-01-09,7.05,5.78,5.97,9.5,13.28,18.47,4.56,12.06,4.23,5.13,668362542.0,2316496678.0,3197811177.0,2798518974.0,851953256.0,795027995.0,2206737711.0,2778179224.0,150584802.0,568956917.0,10.69,40.63,20.71,20.57,22.26,39.82,6.11,65.92,25.2,11.92,1.23,1.58,1.67,2.41,3.06,4.36,1.07,3.81,1.27,1.55,0.53,0.77,0.78,0.88,1.4,3.84,1.47,2.79,0.32,1.24,26.73,-54.39,-11.68,32.61,251.08,1599.77,1.83,37.65,19.06,71.22
206,2014-01-10,7.01,5.73,5.88,9.4,13.27,18.11,4.55,11.81,4.18,5.08,749245517.0,2200157407.0,2972763715.0,2406285024.0,770944796.0,681829691.0,2169523944.0,2185089062.0,135826050.0,635267784.0,10.62,39.31,20.42,20.33,22.16,39.09,6.09,64.6,24.93,11.85,1.22,1.56,1.65,2.38,3.04,4.28,1.07,3.72,1.25,1.53,0.52,0.76,0.77,0.87,1.4,3.77,1.47,2.74,0.31,1.23,26.58,-54.3,-11.5,32.25,249.98,1570.19,1.83,36.9,18.86,70.47
207,2014-01-13,7.02,5.75,5.86,9.35,13.3,18.03,4.54,11.76,4.19,5.06,550842783.0,2046240027.0,2703083724.0,2036942457.0,656699136.0,578901996.0,2175648203.0,1915588110.0,89635351.0,587053461.0,10.62,39.5,20.36,20.22,22.2,38.95,6.09,64.22,24.99,11.76,1.22,1.57,1.64,2.36,3.05,4.27,1.07,3.71,1.26,1.52,0.52,0.76,0.77,0.87,1.4,3.75,1.47,2.73,0.31,1.22,26.57,-54.56,-11.47,32.07,250.41,1564.69,1.83,36.73,18.9,69.94
208,2014-01-14,7.11,5.82,5.93,9.56,13.47,18.29,4.55,12.04,4.2,5.12,720383366.0,2116860583.0,3049991708.0,2643553718.0,727079112.0,592402662.0,1950199215.0,2233266641.0,115341717.0,522341817.0,10.76,40.02,20.59,20.67,22.5,39.55,6.1,65.76,25.07,11.91,1.24,1.58,1.66,2.42,3.09,4.33,1.07,3.79,1.26,1.54,0.53,0.77,0.78,0.89,1.42,3.81,1.47,2.79,0.32,1.24,26.92,-55.28,-11.61,32.79,253.83,1589.06,1.83,37.61,18.96,70.83
209,2014-01-15,7.1,5.81,5.96,9.63,13.48,18.53,4.52,12.26,4.21,5.09,539229758.0,1938606329.0,3073425323.0,2606443454.0,788776316.0,607262969.0,1867804916.0,2477282395.0,101747439.0,448560477.0,10.76,40.02,20.68,20.8,22.51,40.1,6.06,67.01,25.14,11.84,1.24,1.58,1.67,2.43,3.09,4.39,1.06,3.87,1.26,1.53,0.53,0.77,0.78,0.89,1.42,3.87,1.46,2.84,0.32,1.23,26.91,-55.28,-11.66,32.98,253.94,1611.29,1.82,38.33,19.01,70.41
210,2014-01-16,7.08,5.86,5.97,9.59,13.55,18.4,4.52,12.16,4.17,5.12,535305972.0,2204621080.0,3368175813.0,2494509176.0,783999757.0,568842853.0,2124659687.0,2290572400.0,113550570.0,612105811.0,10.75,40.33,20.75,20.68,22.66,39.82,6.05,66.42,24.85,11.96,1.23,1.6,1.67,2.42,3.11,4.36,1.06,3.83,1.25,1.54,0.53,0.78,0.78,0.89,1.43,3.84,1.46,2.82,0.31,1.24,26.88,-55.71,-11.69,32.78,255.59,1600.29,1.82,37.99,18.8,71.12
211,2014-01-17,7.14,5.77,5.88,9.47,13.29,18.17,4.48,12.11,4.14,5.05,560869728.0,1951224410.0,2949014974.0,2176673330.0,656448394.0,531393514.0,2027958023.0,2171020075.0,84459282.0,493310175.0,10.84,39.75,20.49,20.42,22.22,39.31,6.01,66.13,24.89,11.77,1.24,1.57,1.65,2.39,3.05,4.31,1.06,3.82,1.24,1.52,0.53,0.77,0.77,0.88,1.4,3.79,1.45,2.81,0.31,1.22,27.09,-54.91,-11.67,32.39,250.57,1579.73,1.8,37.91,18.83,70.02
212,2014-01-20,7.05,5.73,5.85,9.43,13.28,17.94,4.46,11.98,4.15,5.02,381116900.0,1622463702.0,2540196098.0,2257473856.0,750385813.0,631177114.0,1561583213.0,2082878397.0,94574282.0,431397765.0,10.69,39.43,20.36,20.11,22.13,38.75,5.98,65.27,24.99,11.7,1.22,1.56,1.64,2.36,3.04,4.24,1.05,3.78,1.25,1.51,0.53,0.76,0.77,0.87,1.4,3.74,1.44,2.78,0.31,1.21,26.72,-54.46,-11.6,32.17,249.68,1557.33,1.79,37.47,18.9,69.61
213,2014-01-21,7.07,5.79,5.93,9.61,13.33,18.07,4.49,12.24,4.24,5.07,372369845.0,1784957553.0,2769692302.0,2360873067.0,661455133.0,585921695.0,1835658311.0,2364563416.0,125293982.0,439937152.0,10.72,39.87,20.62,20.55,22.24,39.06,6.02,66.72,25.62,11.84,1.23,1.58,1.67,2.41,3.05,4.27,1.06,3.86,1.28,1.53,0.53,0.77,0.78,0.89,1.4,3.77,1.45,2.85,0.32,1.23,26.8,-55.09,-11.89,32.48,250.89,814.04,1.81,37.99,19.38,70.43
214,2014-01-22,7.16,5.93,6.09,9.86,13.69,18.42,4.58,12.5,4.32,5.18,589584816.0,2564592749.0,4360829830.0,3584476006.0,1027200621.0,753081779.0,3307211471.0,3005119322.0,188050896.0,659169831.0,10.87,40.79,21.16,21.1,22.82,39.77,6.13,68.1,26.09,12.08,1.24,1.62,1.71,2.48,3.13,4.35,1.08,3.94,1.3,1.56,0.53,0.79,0.8,0.92,1.44,3.85,1.48,2.9,0.33,1.25,27.16,-56.38,-12.28,33.37,257.49,829.85,1.84,38.77,19.73,71.89
215,2014-01-23,7.09,5.91,6.1,9.95,13.68,18.43,4.54,12.78,4.31,5.19,517107637.0,2305428786.0,3901097932.0,3386706694.0,968056403.0,726761012.0,2460219027.0,3229901772.0,175761596.0,670314361.0,10.77,40.72,21.21,21.33,22.79,39.86,6.07,69.18,26.0,12.33,1.23,1.61,1.72,2.5,3.13,4.36,1.07,4.03,1.3,1.56,0.53,0.79,0.8,0.93,1.44,3.85,1.46,2.98,0.33,1.26,26.92,-57.32,-12.32,33.56,257.2,831.62,1.82,37.54,19.66,71.96
216,2014-01-24,7.12,5.97,6.16,10.05,13.74,18.66,4.56,13.03,4.33,5.22,622779268.0,2648112065.0,4065555781.0,3575170736.0,1032236260.0,945509679.0,3051535982.0,3296210888.0,181875400.0,661240171.0,10.82,41.15,21.42,21.41,22.92,40.46,6.09,70.58,26.15,12.4,1.24,1.63,1.73,2.52,3.15,4.43,1.07,4.1,1.31,1.57,0.53,0.8,0.81,0.94,1.45,3.91,1.46,3.04,0.33,1.26,27.05,-57.91,-12.45,33.15,258.63,844.14,1.83,38.26,19.77,72.36
217,2014-01-27,7.03,5.91,6.12,10.02,13.66,18.5,4.49,13.1,4.29,5.16,574108302.0,2376706510.0,3756806096.0,4305252961.0,1031577161.0,818292787.0,2588775807.0,3576908077.0,145549510.0,558722590.0,10.69,40.67,21.31,21.5,22.74,40.13,6.01,69.99,25.91,12.25,1.22,1.62,1.72,2.51,3.12,4.39,1.06,4.11,1.3,1.55,0.53,0.79,0.81,0.93,1.43,3.88,1.45,3.04,0.33,1.25,26.71,-57.47,-12.49,32.5,256.65,837.32,1.8,36.76,19.6,71.51
218,2014-01-28,7.02,5.91,6.13,10.0,13.54,18.56,4.52,12.92,4.29,5.17,515162487.0,1913769352.0,3132106964.0,3175136837.0,840542997.0,856334972.0,1999734001.0,2598312409.0,117893334.0,536712806.0,10.67,41.27,21.34,21.52,22.81,40.24,6.05,69.39,25.82,12.34,1.22,1.62,1.72,2.51,3.09,4.4,1.06,4.07,1.29,1.55,0.53,0.79,0.81,0.93,1.43,3.89,1.46,3.02,0.33,1.25,24.32,-61.68,-12.55,32.53,167.75,839.7,1.82,35.91,19.53,71.68
219,2014-01-29,7.01,5.93,6.16,10.07,13.45,18.74,4.57,13.21,4.39,5.19,645894826.0,1895786281.0,3061670296.0,2902046739.0,918647650.0,771943188.0,2034733546.0,2681354177.0,145164276.0,552107137.0,10.64,41.51,21.45,21.65,22.68,40.58,6.11,70.08,26.5,12.4,1.22,1.62,1.73,2.53,3.08,4.44,1.07,4.16,1.32,1.56,0.53,0.8,0.82,0.94,1.42,3.93,1.47,3.1,0.33,1.26,24.25,-61.94,-12.66,32.49,166.8,568.92,1.83,35.19,20.04,71.96
220,2014-01-30,6.95,5.87,6.14,10.01,13.24,18.69,4.52,13.14,4.34,5.15,467967146.0,1665868093.0,2804598506.0,2565254570.0,704522391.0,594625175.0,1635888220.0,2400806289.0,113839086.0,362271053.0,10.54,41.25,21.34,21.5,22.34,40.45,6.05,69.92,26.18,12.29,1.21,1.61,1.72,2.51,3.03,4.43,1.06,4.12,1.31,1.55,0.52,0.79,0.81,0.93,1.4,3.91,1.45,3.09,0.33,1.24,24.02,-61.36,-12.6,32.26,164.27,567.09,1.81,35.11,19.8,71.36
221,2014-02-07,6.96,5.94,6.23,10.18,13.39,18.85,4.51,13.54,4.4,5.19,458391366.0,2004164061.0,3353170583.0,3221667233.0,727515377.0,750502985.0,1799722043.0,2865514563.0,102478770.0,464052328.0,10.57,41.81,21.67,21.83,22.58,40.68,6.03,71.96,26.59,12.37,1.21,1.63,1.75,2.55,3.06,4.45,1.06,4.24,1.33,1.56,0.52,0.8,0.82,0.95,1.42,3.94,1.45,3.18,0.34,1.25,24.08,-62.2,-12.79,32.76,166.03,570.34,1.81,36.14,20.11,71.81
222,2014-02-10,7.04,6.12,6.41,10.49,13.68,19.41,4.58,13.86,4.44,5.28,879937809.0,3657429858.0,5607478354.0,4876893738.0,1256596554.0,1219748439.0,2972159932.0,4202753690.0,185508006.0,878142196.0,10.7,42.83,22.26,22.55,23.09,41.97,6.12,73.52,26.84,12.6,1.23,1.68,1.8,2.63,3.13,4.58,1.07,4.34,1.34,1.59,0.53,0.82,0.85,0.98,1.45,4.06,1.47,3.26,0.34,1.28,24.38,-64.0,-13.14,33.84,169.94,587.59,1.84,34.91,20.3,73.15
223,2014-02-11,7.1,6.14,6.44,10.48,13.83,19.46,4.64,13.73,4.41,5.35,1267928094.0,3739351848.0,5797634442.0,4834454779.0,1400918623.0,1181992108.0,4505042041.0,4089002138.0,199693428.0,1004420456.0,10.78,43.01,22.34,22.52,23.48,42.02,6.21,72.7,26.62,12.75,1.24,1.68,1.81,2.63,3.22,4.59,1.09,4.3,1.33,1.6,0.54,0.83,0.85,0.98,1.49,4.06,1.49,3.23,0.34,1.29,24.57,-64.28,-13.19,33.78,110.06,588.26,1.86,34.55,20.13,74.0
224,2014-02-12,7.07,6.2,6.49,10.56,13.96,19.67,4.65,13.87,4.41,5.38,999402469.0,3525908628.0,5300901584.0,4384339407.0,1570421609.0,1161994547.0,3705222674.0,3657330993.0,158557164.0,940988669.0,10.75,43.42,22.62,22.7,23.75,42.45,6.21,73.47,26.56,12.83,1.23,1.7,1.82,2.65,3.26,4.63,1.09,4.35,1.33,1.61,0.53,0.83,0.86,0.99,1.51,4.1,1.49,3.26,0.33,1.3,24.5,-64.88,-13.36,34.06,111.31,594.4,1.86,34.94,20.09,74.48
225,2014-02-13,7.03,6.16,6.41,10.41,13.86,19.29,4.66,13.52,4.4,5.32,836966126.0,4021719522.0,5929091712.0,4800852317.0,1549923523.0,1145509109.0,4634582551.0,3997449701.0,158353484.0,924076955.0,10.67,43.0,22.3,22.38,23.55,41.68,6.23,71.56,26.45,12.67,1.22,1.68,1.8,2.61,3.23,4.54,1.1,4.23,1.32,1.59,0.53,0.83,0.85,0.97,1.5,4.03,1.5,3.18,0.33,1.28,24.31,-64.33,-13.17,33.6,110.4,583.64,1.87,34.03,20.01,73.57
226,2014-02-14,7.05,6.23,6.53,10.56,14.17,19.69,4.66,13.73,4.42,5.37,719106871.0,3239856883.0,5186112219.0,3924890305.0,1329179554.0,927915438.0,2970176901.0,3006023757.0,125595643.0,663116280.0,10.72,43.56,22.72,22.72,24.04,42.57,6.23,72.74,26.6,12.79,1.23,1.71,1.83,2.65,3.3,4.64,1.1,4.3,1.33,1.61,0.53,0.84,0.86,0.99,1.53,4.11,1.5,3.23,0.34,1.29,24.43,-65.17,-13.42,34.12,112.75,596.09,1.87,34.59,20.12,74.24
227,2014-02-17,7.11,6.31,6.64,10.74,14.37,19.97,4.68,14.12,4.54,5.4,1042617639.0,3821260622.0,6457221291.0,5003506698.0,1612642368.0,1152583161.0,3462743132.0,4126841829.0,220831708.0,876561051.0,10.83,44.43,23.13,23.14,24.37,43.18,6.24,74.19,27.29,12.89,1.24,1.73,1.86,2.7,3.35,4.71,1.1,4.42,1.36,1.62,0.54,0.85,0.88,1.01,1.55,4.18,1.5,3.33,0.34,1.31,24.67,-66.06,-13.65,34.77,114.3,605.23,1.88,35.63,20.64,74.86
228,2014-02-18,7.05,6.27,6.62,10.74,14.27,20.0,4.61,14.09,4.45,5.35,991540878.0,4043170288.0,6440672905.0,5061251229.0,1516345931.0,1267367447.0,3798504621.0,3968152860.0,161342387.0,998706988.0,10.74,43.89,23.08,23.07,24.21,43.27,6.13,73.98,26.81,12.79,1.23,1.72,1.86,2.69,3.33,4.72,1.08,4.41,1.34,1.61,0.53,0.84,0.88,1.0,1.54,4.19,1.48,3.32,0.34,1.3,24.48,-65.63,-13.63,34.67,113.51,606.46,1.85,35.55,20.27,74.27
229,2014-02-19,7.15,6.29,6.62,10.79,14.35,20.12,4.71,14.02,4.47,5.4,1309306035.0,3845714420.0,6306311168.0,4893284634.0,1461877844.0,1230439670.0,4781831446.0,3961114234.0,127737734.0,993427007.0,10.92,44.04,23.07,23.15,24.29,43.53,6.26,73.51,26.88,12.87,1.25,1.72,1.86,2.7,3.34,4.74,1.1,4.39,1.34,1.62,0.54,0.85,0.88,1.01,1.54,4.2,1.51,3.31,0.34,1.3,24.88,-65.86,-13.73,34.63,113.88,608.99,1.89,35.39,20.33,74.74
230,2014-02-20,7.47,6.23,6.55,10.64,14.23,19.9,4.64,13.75,4.47,5.38,1547145816.0,4276868169.0,6516968527.0,4655877239.0,1551505436.0,1190811378.0,4211144768.0,3934596999.0,190216834.0,1162601109.0,11.39,43.76,22.81,22.8,24.13,43.09,6.18,72.44,26.86,12.86,1.3,1.71,1.84,2.66,3.31,4.66,1.09,4.31,1.34,1.62,0.57,0.84,0.87,0.99,1.53,4.16,1.49,3.25,0.34,1.3,25.96,-65.18,-13.57,34.09,113.14,602.73,1.86,34.75,20.31,74.66
231,2014-02-21,7.24,6.17,6.49,10.59,14.12,19.9,4.61,13.77,4.46,5.33,1736074058.0,3254110730.0,4676512360.0,3483945285.0,1134385539.0,897460425.0,3209610872.0,2860732038.0,122018610.0,832594742.0,11.03,43.53,22.63,22.71,24.23,43.12,6.13,72.5,26.8,12.71,1.26,1.69,1.82,2.65,3.28,4.67,1.08,4.32,1.34,1.6,0.55,0.83,0.86,0.99,1.52,4.16,1.48,3.25,0.34,1.29,25.13,-64.62,-13.47,33.95,112.22,603.27,1.85,34.81,20.27,73.8
232,2014-02-24,7.05,6.12,6.41,10.5,13.99,20.15,4.5,14.01,4.41,5.27,1115838950.0,3258840911.0,4949953176.0,3926550670.0,1162343931.0,1293200550.0,4050945846.0,3319161422.0,147468803.0,751032040.0,10.74,43.11,22.37,22.56,24.0,43.61,6.0,73.54,26.57,12.57,1.23,1.67,1.8,2.63,3.25,4.73,1.06,4.39,1.33,1.58,0.53,0.82,0.85,0.98,1.51,4.22,1.45,3.3,0.33,1.27,24.47,-63.85,-13.32,33.71,111.19,611.87,1.81,35.32,20.1,72.98
233,2014-02-25,7.0,5.93,6.21,10.11,13.46,19.6,4.44,13.34,4.27,5.16,1104589048.0,3825956047.0,6096355397.0,5499356458.0,1418896170.0,1732980059.0,3681706910.0,4759221428.0,160883238.0,939458494.0,10.64,41.7,21.6,21.62,23.05,42.31,5.93,69.45,25.71,12.35,1.22,1.62,1.74,2.53,3.13,4.59,1.04,4.16,1.28,1.55,0.53,0.79,0.82,0.95,1.45,4.1,1.43,3.13,0.32,1.24,24.24,-61.85,-12.87,32.48,107.14,594.57,1.79,33.55,19.44,71.35
234,2014-02-26,7.08,6.02,6.23,10.12,13.47,19.73,4.44,13.35,4.27,5.16,911587742.0,3395710742.0,4597755399.0,4415792099.0,1054081467.0,1253296632.0,2772731490.0,3311058436.0,94774007.0,621111581.0,10.77,42.51,21.66,21.71,23.01,42.53,5.93,69.21,26.77,12.36,1.23,1.64,1.75,2.54,3.13,4.62,1.04,4.15,1.28,1.55,0.53,0.81,0.83,0.95,1.45,4.13,1.43,3.13,0.32,1.25,24.55,-62.73,-12.92,32.61,107.11,598.44,1.79,33.49,19.42,71.39
235,2014-02-27,7.25,5.95,6.21,9.95,13.36,19.1,4.46,13.14,4.28,5.21,1587076491.0,3636699797.0,5515785878.0,4469816033.0,1103509640.0,1292427666.0,3317832913.0,3441576228.0,160002691.0,956219568.0,11.02,41.55,21.49,21.24,22.78,41.09,5.96,65.86,26.75,12.52,1.26,1.62,1.74,2.49,3.09,4.47,1.05,4.05,1.28,1.57,0.55,0.8,0.82,0.93,1.44,4.0,1.44,3.07,0.32,1.26,25.12,-61.99,-12.86,31.99,105.99,579.71,1.8,32.83,19.42,72.32
236,2014-02-28,7.21,6.01,6.27,10.09,13.58,19.14,4.48,13.33,4.27,5.26,1210322787.0,3010739598.0,4534708737.0,3645323209.0,989568460.0,1012436783.0,3152505356.0,2987196608.0,125704503.0,897512168.0,11.04,41.54,21.59,21.79,23.28,40.95,5.97,61.5,25.93,12.61,1.26,1.63,1.75,2.52,3.14,4.46,1.05,4.09,1.27,1.58,0.55,0.8,0.83,0.95,1.46,4.01,1.44,3.11,0.32,1.27,25.03,-62.58,-12.99,32.51,107.94,581.45,1.8,33.32,19.43,73.04
237,2014-03-03,7.25,6.1,6.39,10.29,13.85,19.43,4.46,13.6,4.5,5.38,1338314132.0,3144040781.0,4959633382.0,3857994689.0,1156041400.0,1042656535.0,3053156908.0,2977777258.0,538901070.0,1301933419.0,11.11,37.46,22.0,22.15,23.73,41.56,5.95,62.81,27.22,12.92,1.27,1.66,1.79,2.57,3.2,4.52,1.05,4.18,1.34,1.62,0.55,0.82,0.85,0.96,1.49,4.07,1.44,3.18,0.34,1.3,25.19,-63.6,-13.24,33.06,110.02,590.11,1.79,34.03,20.4,74.65
238,2014-03-04,7.2,6.1,6.38,10.25,13.76,19.28,4.48,13.54,4.5,5.33,1048925414.0,3531525339.0,4855376503.0,3676012316.0,1000441761.0,938619057.0,3340468258.0,2979025317.0,246123410.0,876586036.0,11.01,37.68,21.98,22.05,23.54,41.39,5.97,62.49,27.21,12.81,1.26,1.66,1.78,2.55,3.18,4.51,1.05,4.16,1.34,1.6,0.54,0.82,0.85,0.96,1.48,4.06,1.44,3.16,0.34,1.29,25.02,-63.67,-13.22,32.91,109.15,587.71,1.8,33.86,20.39,74.04
239,2014-03-05,7.09,6.07,6.33,10.2,13.88,19.09,4.43,13.56,4.45,5.29,1130434785.0,3115327167.0,4552702342.0,3578982518.0,1226349557.0,820330281.0,2612372774.0,2767975965.0,140090771.0,880921872.0,10.85,37.48,21.82,21.94,23.69,41.06,5.91,62.56,26.92,12.75,1.24,1.65,1.77,2.54,3.2,4.47,1.04,4.17,1.32,1.6,0.54,0.81,0.84,0.95,1.49,4.02,1.43,3.17,0.34,1.29,24.64,-63.32,-13.13,32.78,109.88,583.1,1.78,33.93,20.17,73.69
240,2014-03-06,7.15,6.07,6.34,10.21,13.85,19.0,4.47,13.54,4.45,5.26,989935159.0,2922082674.0,4494047880.0,3402925939.0,937808140.0,943253674.0,3866127170.0,2532928368.0,151077979.0,744431390.0,10.94,37.47,21.83,21.95,23.65,40.8,5.95,59.66,26.95,12.66,1.25,1.65,1.77,2.54,3.19,4.45,1.05,4.16,1.32,1.58,0.54,0.81,0.84,0.95,1.49,4.01,1.44,3.17,0.34,1.28,24.86,-63.31,-13.14,32.8,109.68,580.35,1.8,33.93,20.2,73.16
241,2014-03-07,7.22,6.08,6.32,10.18,13.87,19.23,4.44,13.39,4.45,5.22,1102474376.0,3010783196.0,4387801213.0,3286137925.0,994078817.0,1017081001.0,3048976192.0,2476530254.0,158970994.0,673070853.0,11.04,37.52,21.77,21.93,23.65,41.22,5.91,59.07,26.96,12.54,1.26,1.65,1.77,2.54,3.19,4.5,1.04,4.11,1.32,1.57,0.55,0.81,0.84,0.95,1.49,4.05,1.43,3.14,0.34,1.26,25.09,-63.38,-13.1,32.78,109.67,586.31,1.79,33.59,20.2,72.43
242,2014-03-10,7.1,5.86,6.1,9.81,13.48,18.73,4.33,12.82,4.3,5.08,1031964071.0,3285296055.0,5013241025.0,3631955635.0,1171180977.0,944272304.0,3114659160.0,2650577757.0,162737420.0,799257763.0,10.84,36.18,20.99,21.18,23.54,40.09,5.77,56.27,26.02,12.25,1.24,1.59,1.7,2.45,3.1,4.37,1.02,3.94,1.28,1.53,0.54,0.78,0.81,0.92,1.45,3.94,1.4,3.01,0.32,1.23,24.62,-61.03,-12.62,31.66,106.94,570.82,1.74,32.21,19.5,70.46
243,2014-03-11,7.08,5.9,6.07,9.81,13.67,18.81,4.34,12.76,4.31,5.08,753519312.0,2743662317.0,4026096692.0,2985826648.0,930422989.0,754622680.0,2822598812.0,2052579534.0,115631037.0,586841466.0,10.81,36.35,21.14,21.16,23.99,40.5,5.78,55.98,26.1,12.26,1.23,1.6,1.7,2.45,3.14,4.39,1.02,3.92,1.28,1.53,0.53,0.79,0.8,0.92,1.47,3.95,1.4,3.0,0.33,1.23,24.55,-61.41,-12.57,31.61,108.51,572.62,1.74,32.08,19.56,70.51
244,2014-03-12,6.94,5.93,6.06,9.85,13.64,18.76,4.36,12.7,4.25,5.08,921935175.0,3023072847.0,3996837013.0,3108243162.0,916157340.0,806909870.0,3587262420.0,2060909023.0,156143959.0,593337552.0,10.59,36.44,21.03,21.09,23.88,40.65,5.81,55.64,25.75,12.38,1.21,1.61,1.69,2.44,3.14,4.37,1.02,3.9,1.26,1.53,0.52,0.79,0.8,0.92,1.47,3.95,1.41,2.98,0.32,1.23,24.07,-61.64,-12.54,31.52,108.38,571.83,1.76,31.92,19.3,70.51
245,2014-03-13,6.99,5.96,6.13,9.93,14.02,19.01,4.42,12.93,4.24,5.17,780982491.0,2729329437.0,3615254132.0,2486604022.0,1167843842.0,687935682.0,3665292791.0,1808337363.0,135745145.0,999022839.0,10.66,36.63,21.26,21.28,24.44,41.26,5.88,56.69,25.72,12.6,1.22,1.62,1.71,2.47,3.21,4.44,1.04,3.97,1.26,1.55,0.53,0.8,0.81,0.93,1.5,4.01,1.42,3.04,0.32,1.25,24.23,-62.11,-12.68,31.84,111.0,580.4,1.78,32.52,19.27,71.77
246,2014-03-14,6.94,5.94,6.09,9.89,13.88,18.91,4.38,12.91,4.23,5.12,619305207.0,2507140876.0,3511197513.0,2655394002.0,905654040.0,633166180.0,3006708359.0,1924304233.0,85871445.0,703521352.0,10.59,36.28,21.15,21.17,24.03,41.08,5.83,56.71,25.62,12.48,1.21,1.61,1.7,2.45,3.18,4.42,1.03,3.97,1.26,1.54,0.52,0.79,0.81,0.92,1.49,3.99,1.41,3.04,0.32,1.24,24.06,-61.9,-12.61,31.67,109.76,578.08,1.76,32.53,19.2,71.06
