0,ipo_date,ipo_price,ipo_amount,industry_pe,ipo_expense,ipo_subbydistr,undrtype,ipo_leadundr,ipo_auditor,ipo_date_pct,ipo_pct_5,ipo_pct_10,ipo_pct_15,ipo_pct_20,pe_ttm,pb_lf,ps_ttm,pcf_of
601333.SH,2006-12-22,3.76,2747987000,0,248553920,0,余额包销,中信证券股份有限公司,德勤华永会计师事务所有限公司,64.09574468,16.69367981,24.47325706,16.69367981,33.54943085,0,0,0,0
601336.SH,2011-12-16,23.25,158540000,0,91950000,0,余额包销,"瑞银证券有限责任公司,中国国际金融有限公司",普华永道中天会计师事务所有限公司,13.72043011,2.458396435,5.408472061,13.9183054,16.75491714,0,0,0,0
601339.SH,2012-06-12,13.6,150000000,26.19,62108367.47,0,余额包销,中信证券股份有限公司,天健会计师事务所有限公司,-9.338235294,-1.622060061,-7.785888195,-5.596107006,-8.27250576,0,0,0,0
601368.SH,2015-06-12,6.43,147000000,45.23,74383800,0,余额包销,国泰君安证券股份有限公司,安永华明会计师事务所(特殊普通合伙),44.01244168,61.12311172,112.4190063,54.64362717,66.73866272,27.18438721,2.79245472,6.665555477,13.2172451
601369.SH,2010-04-28,15.5,109251349,0,75731624.36,0,余额包销,中国国际金融有限公司,希格玛会计师事务所有限公司,24.32258065,-4.878048897,-14.94551086,-19.20083046,-12.97353363,0,0,0,0
601377.SH,2010-10-13,10,263000000,0,59887985.26,0,余额包销,瑞银证券有限责任公司,福建华兴会计师事务所有限公司,48.6,47.10632706,36.60834503,48.85598755,53.16285324,0,0,0,0
601388.SH,2012-04-23,13,105000000,0,86168660.28,0,余额包销,华泰联合证券有限责任公司,天健正信会计师事务所有限公司,16.46153846,4.491413593,7.992074013,1.387054205,-1.58520472,0,0,0,0
601390.SH,2007-12-03,4.8,4675000000,0,505716393,0,余额包销,"瑞银证券有限责任公司,中银国际证券有限责任公司",德勤华永会计师事务所有限公司,68.54166667,6.922126293,8.652657509,33.25092697,41.28553772,0,0,0,0
601398.SH,2006-10-27,3.12,14950000000,0,1061450000,0,余额包销,"国泰君安证券股份有限公司,申万宏源证券有限公司,中国国际金融有限公司,中信证券股份有限公司",0,5.128205128,2.439024448,5.48780489,15.85365868,19.51219559,0,0,0,0
601515.SH,2012-02-16,13.2,56000000,0,46356200,0,余额包销,国信证券股份有限公司,江苏苏亚金诚会计师事务所有限公司,20.98484848,0.814026296,-1.377583027,1.377583027,-5.635566711,0,0,0,0
601518.SH,2010-03-19,1.79,1213200000,0,0,0,0,0,北京永拓会计师事务所有限责任公司,140.2234637,34.4186058,30.930233,26.5116272,16.0465107,0,0,0,0
601519.SH,2011-01-28,23.2,110000000,0,128244300,0,余额包销,西南证券股份有限公司,立信会计师事务所有限公司,9.396551724,-7.840819359,1.536643028,1.970055103,-3.230890512,0,0,0,0
601555.SH,2011-12-12,6.5,500000000,0,100151151.2,0,余额包销,中信证券股份有限公司,江苏公证天业会计师事务所有限公司,13.07692308,5.986394405,-13.74149704,-14.28571415,-5.714285851,0,0,0,0
601558.SH,2011-01-13,90,105100000,0,138972000,0,余额包销,"安信证券股份有限公司,中德证券有限责任公司",利安达会计师事务所有限公司,-9.588888889,-11.08516693,-10.38466263,-10.04055595,-7.103354931,0,0,0,0
601566.SH,2011-05-30,22,120000000,0,86950100,0,余额包销,中信证券股份有限公司,天健正信会计师事务所有限公司,-13.04545455,10.35023499,5.33193922,3.502352238,9.775221825,0,0,0,0
601567.SH,2011-06-15,20,67000000,0,57182900,0,余额包销,东方证券股份有限公司,立信会计师事务所有限公司,-5.45,-7.826546669,-3.648863077,1.745108366,3.807509184,0,0,0,0
601579.SH,2014-08-25,4.43,100000000,12.88,67510100,0,余额包销,中国国际金融有限公司,天健会计师事务所(特殊普通合伙),44.01805869,60.9717865,123.0407486,110.501564,116.9279022,21.78730965,1.831555486,2.845928907,40.76944351
601588.SH,2006-10-16,2.4,1500000000,0,83658000,50,余额包销,中国银河证券股份有限公司,普华永道中天会计师事务所有限公司,51.25,-2.479338884,0,1.65289259,19.5592289,0,0,0,0
601599.SH,2011-05-27,10,53000000,0,48007000,0,余额包销,平安证券有限责任公司,江苏公证天业会计师事务所有限公司,67.9,-21.85824966,-9.767719269,-13.69863033,-5.896367073,0,0,0,0
601600.SH,2007-04-30,6.6,1236731739,0,0,0,余额包销,"中国银河证券股份有限公司,中信证券股份有限公司",普华永道中天会计师事务所有限公司,180.4545455,6.753106594,5.456510067,9.238249779,7.347379684,0,0,0,0
601601.SH,2007-12-25,30,1000000000,0,968496091.9,0,余额包销,"瑞银证券有限责任公司,中国国际金融有限公司",安永大华会计师事务所有限责任公司,60.56666667,1.328627825,2.117500544,-6.497820377,-19.53498077,0,0,0,0
601607.SH,1994-03-24,4.5,15000000,0,1352300,0,余额包销,上海万国证券公司,上海会计师事务所,310.8888889,-24.12114716,-29.04272652,-36.39805222,-47.53921127,0,0,0,0
601608.SH,2012-07-06,4.67,685000000,19.97,113375827,0,余额包销,"中德证券有限责任公司,中信证券股份有限公司",北京永拓会计师事务所有限责任公司,2.569593148,-8.350730896,-7.306889534,-3.340292215,-10.02087688,0,0,0,0
601616.SH,2011-02-01,19,105000000,0,141966800,0,余额包销,东吴证券股份有限公司,国富浩华会计师事务所有限公司,-5.789473684,3.407821178,1.229050279,3.575418949,4.972066879,0,0,0,0
601618.SH,2009-09-21,5.42,3500000000,0,611027600,0,余额包销,中信证券股份有限公司,利安达会计师事务所有限责任公司,28.04428044,-19.30835724,-18.87608147,-15.70605183,-19.16426468,0,0,0,0
601628.SH,2007-01-09,18.88,1500000000,0,510068629,0,余额包销,"中国国际金融有限公司,中国银河证券股份有限公司",普华永道中天会计师事务所有限公司,106.1970339,15.72052383,13.10043621,2.671461582,-11.27665043,0,0,0,0
601633.SH,2011-09-28,13,304243000,0,60786700,0,余额包销,国泰君安证券股份有限公司,德勤华永会计师事务所有限公司,-8.846153846,8.185653687,2.362869263,2.362869263,2.616033792,0,0,0,0
601636.SH,2011-08-12,9,168000000,0,50945300,0,余额包销,中国建银投资证券有限责任公司,中审国际会计师事务所有限公司,57.22222222,-5.653710365,-5.15901041,-12.50883389,-21.48409843,0,0,0,0
601666.SH,2006-11-23,8.16,370000000,0,70284372,67,余额包销,中国银河证券股份有限公司,普华永道中天会计师事务所有限公司,20.46568627,-2.950152636,6.612411022,5.18819952,4.577823162,0,0,0,0
601668.SH,2009-07-29,4.18,12000000000,0,940383808.1,0,余额包销,中国国际金融有限公司,德勤华永会计师事务所有限公司,56.22009569,0.612557411,-5.053598881,-18.9892807,-20.06125641,0,0,0,0
601669.SH,2011-10-18,4.5,3000000000,0,260306500,0,余额包销,"中信建投证券有限责任公司,中银国际证券有限责任公司",中天运会计师事务所有限公司,17.11111111,-8.728652954,-3.415559769,-3.415559769,-6.641366005,0,0,0,0
601677.SH,2011-09-19,20,60000000,0,64513600,0,余额包销,平安证券有限责任公司,天健正信会计师事务所有限公司,-8.7,-4.216867447,-12.5410738,-1.807228923,-4.490690231,0,0,0,0
601678.SH,2010-02-23,19,110000000,0,114000000,0,余额包销,国信证券股份有限公司,山东汇德会计师事务所有限公司,16.52631579,2.032520294,-3.116531134,-7.407407284,-0.406504065,0,0,0,0
601688.SH,2010-02-26,20,784561275,0,166797636.2,0,余额包销,海通证券股份有限公司,江苏天衡会计师事务所有限公司,5.3,5.650522232,6.837606907,5.935422421,2.943969727,0,0,0,0
601689.SH,2015-03-19,11.37,129100000,20.93,75889495.56,0,余额包销,华林证券有限责任公司,立信会计师事务所(特殊普通合伙),43.97537379,54.67318344,48.44227219,45.20464325,46.67073822,26.63170242,3.705821991,3.882463932,23.15950966
601699.SH,2006-09-22,11,180000000,0,55880000,280,余额包销,广发证券股份有限公司,北京中天华正会计师事务所有限公司,29.27272727,-6.540084362,-7.946554184,-7.243319035,-7.735583782,0,0,0,0
601700.SH,2011-01-18,35,54900000,0,70154600,0,余额包销,申万宏源证券有限公司,立信会计师事务所有限公司,-14.4,-7.476635456,-4.83978653,-2.136181593,-3.704939842,0,0,0,0
601717.SH,2010-08-03,20,140000000,0,99598100,0,余额包销,中信证券股份有限公司,立信会计师事务所有限公司,57.2,5.120865345,-0.540712476,1.526717544,1.781170487,0,0,0,0
601718.SH,2010-08-16,3.5,1157000000,0,135718321,0,余额包销,瑞银证券有限责任公司,中瑞岳华会计师事务所有限公司,76.28571429,-6.320907593,-7.455429554,-10.37277126,-10.69692039,0,0,0,0
601727.SH,2008-12-05,4.78,616038405,0,0,0,余额包销,海通证券股份有限公司,安永大华会计师事务所有限责任公司,42.25941423,3.088235378,-0.735294104,-11.61764717,-3.235294104,0,0,0,0
601766.SH,2008-08-18,2.18,3000000000,0,170589000,0,余额包销,"兴业证券股份有限公司,中国国际金融有限公司",安永华明会计师事务所,58.25688073,-5.217391491,-0.289855063,-10.14492798,0.579710126,0,0,0,0
601777.SH,2010-11-25,14.5,200000000,0,105597100,0,余额包销,国泰君安证券股份有限公司,天健正信会计师事务所有限公司,23.24137931,-11.19194221,-17.17963028,-13.03861237,-16.84387207,0,0,0,0
601788.SH,2009-08-18,21.08,520000000,0,251464000,0,余额包销,东方证券股份有限公司,立信会计师事务所有限公司,29.98102467,-8.029196739,-18.54014587,-13.02919674,-11.89780998,0,0,0,0
601789.SH,2011-08-16,6.39,100000000,0,51646526.19,0,余额包销,中国建银投资证券有限责任公司,大信会计师事务有限公司,75.74334898,-10.95280457,0.712377548,-11.93232441,-15.67230606,0,0,0,0
601798.SH,2011-06-22,11,80000000,0,52270200,0,余额包销,国信证券股份有限公司,天健正信会计师事务所有限责任公司,23,-1.256467104,9.756097794,14.63414669,13.00813007,0,0,0,0
601799.SH,2011-02-01,21.24,60000000,0,56781300,0,余额包销,国泰君安证券股份有限公司,江苏天衡会计师事务所有限公司,-7.109227872,13.83679676,12.62037468,20.93259048,21.43943214,0,0,0,0
601800.SH,2012-03-09,5.4,1349735425,0,135965216,102289925,余额包销,"国泰君安证券股份有限公司,中信证券股份有限公司,中银国际证券有限责任公司",普华永道中天会计师事务所有限公司,23.33333333,-7.957957745,-13.51351357,-16.36636543,-14.5645647,0,0,0,0
601801.SH,2010-01-18,11.8,110000000,0,59360546.77,0,余额包销,国元证券股份有限公司,华普天健高商会计师事务所(北京)有限公司,49.40677966,-9.245604515,-13.84004498,-13.04594421,-16.50595665,0,0,0,0
601808.SH,2007-09-28,13.48,500000000,0,141244574,0,余额包销,中国国际金融有限公司,安永华明会计师事务所,195.9940653,29.44862175,15.73934841,2.756892204,13.7343359,0,0,0,0
601818.SH,2010-08-18,3.1,7000000000,0,379000000,0,余额包销,"申万宏源证券有限公司,中国国际金融有限公司,中国建银投资证券有限责任公司",毕马威华振会计师事务所,18.06451613,-5.464480877,-4.918032646,-4.644808769,-6.010929108,0,0,0,0
601857.SH,2007-11-05,16.7,4000000000,0,556707776,0,余额包销,"瑞银证券有限责任公司,中国国际金融有限公司,中信证券股份有限公司",0,163.2335329,-17.08371162,-13.39854431,-23.20291138,-30.75523186,0,0,0,0
601866.SH,2007-12-12,6.62,2336625000,0,246594000,0,余额包销,"瑞银证券有限责任公司,中国国际金融有限公司",罗兵咸永道会计师事务所,74.7734139,-12.61884212,3.543647289,4.235090733,3.025064707,0,0,0,0
601872.SH,2006-12-01,3.71,1200000000,0,98675776,0,余额包销,中国国际金融有限公司,德勤华永会计师事务所有限公司,71.69811321,25.902668,25.902668,21.82103539,24.80376816,0,0,0,0
601877.SH,2010-01-21,23.98,105000000,0,65155900,0,余额包销,国泰君安证券股份有限公司,天健会计师事务所有限公司,20.22518766,-18.27956963,-18.31425667,-22.92750549,-18.03676796,0,0,0,0
601880.SH,2010-12-06,3.8,1500000000,0,122824480.5,0,余额包销,中信证券股份有限公司,利安达会计师事务所有限责任公司,37.89473684,-16.03053474,-19.08396912,-21.37404633,-23.28244209,0,0,0,0
601886.SH,2011-08-18,20,110000000,0,112545100,0,余额包销,平安证券有限责任公司,华普天健会计师事务所(北京)有限公司,31.75,7.134725094,-0.455407977,-16.12903214,-18.10246658,0,0,0,0
601888.SH,2009-10-15,11.78,220000000,0,94398105.56,0,余额包销,中信建投证券有限责任公司,利安达会计师事务所有限责任公司,44.99151104,1.053864121,-7.552693367,0.234192044,5.444964886,0,0,0,0
601890.SH,2010-12-28,22.5,90000000,0,71900000,0,余额包销,国信证券股份有限公司,江苏公证天业会计师事务所有限公司,6.577777778,-7.089241028,-15.3878231,-19.5996666,-17.76480484,0,0,0,0
601898.SH,2008-02-01,16.83,1525333400,0,351451300,0,余额包销,"中国国际金融有限公司,中国银河证券股份有限公司",普华永道中天会计师事务所有限公司,31.90730838,-1.711711764,-3.963963985,-7.567567348,-11.39639664,0,0,0,0
601899.SH,2008-04-25,7.13,1400000000,0,175039800,0,余额包销,安信证券股份有限公司,安永华明会计师事务所,95.23141655,-17.74425316,-25.64655113,-28.95114899,-33.9798851,0,0,0,0
601901.SH,2011-08-10,3.9,1500000000,0,201824687.7,0,余额包销,"平安证券有限责任公司,中信证券股份有限公司",天健会计师事务所有限公司,43.58974359,9.464285851,1.607142806,7.857142925,11.0714283,0,0,0,0
601908.SH,2011-09-08,42,60000000,0,106286885.1,0,余额包销,中信证券股份有限公司,利安达会计师事务所有限责任公司,11.02380952,-20.18014145,-26.74244118,-32.81149292,-27.66459274,0,0,0,0
601918.SH,2007-12-19,5.88,352000000,0,48627342.21,0,余额包销,国泰君安证券股份有限公司,中兴华会计师事务所有限责任公司,136.2244898,17.42260551,15.04679585,23.7580986,18.64650917,0,0,0,0
601919.SH,2007-06-26,8.48,1783867446,0,246050825.5,0,余额包销,中国国际金融有限公司,利安达信隆会计师事务所有限责任公司,93.16037736,8.547008514,4.090353966,4.822954655,27.6556778,0,0,0,0
601928.SH,2011-11-30,8.8,509000000,0,160749300,0,余额包销,中国国际金融有限公司,立信会计师事务所有限公司,34.77272727,-11.29848194,-13.82799339,-20.65767288,-32.8836441,0,0,0,0
601929.SH,2012-02-23,7,280000000,0,94482961.78,0,余额包销,中信证券股份有限公司,国富浩华会计师事务所(特殊普通合伙),87.42857143,-9.832317352,-6.326219559,-17.53048706,-15.77743912,0,0,0,0
601933.SH,2010-12-15,23.98,110000000,0,115789300,0,余额包销,中信证券股份有限公司,天健正信会计师事务所有限公司,34.65387823,7.618457794,-3.344688654,2.601424694,-2.725301981,0,0,0,0
601939.SH,2007-09-25,6.45,9000000000,0,931710000,0,余额包销,"信达证券股份有限公司,中国国际金融有限公司,中信证券股份有限公司",0,32.24806202,15.47479439,18.75732803,13.24736214,27.31535721,0,0,0,0
601958.SH,2008-04-17,16.57,538000000,0,190387030.2,0,余额包销,"中国国际金融有限公司,中银国际证券有限责任公司",0,36.08931804,0.266075402,19.64523315,12.72727299,11.26385784,0,0,0,0
601965.SH,2012-06-11,8.2,192000000,35.76,63890411.66,0,余额包销,中信建投证券股份有限公司,立信大华会计师事务所有限公司,-7.56097561,-3.693931341,-8.839050293,-9.102902412,-8.443271637,0,0,0,0
601968.SH,2015-06-11,3.08,208333300,64.33,52733900,0,余额包销,中信证券股份有限公司,瑞华会计师事务所(特殊普通合伙),44.15584416,61.03603745,159.6846771,173.4234161,141.6666718,27.48553848,1.908464432,1.079159379,10.04227257
601969.SH,2014-12-09,10.34,186670000,37.42,171338000,0,余额包销,国泰君安证券股份有限公司,安永华明会计师事务所(特殊普通合伙),44.00386847,27.06514359,12.1558094,9.133646965,8.193418503,51.74175644,6.184837818,13.75753784,33.25764084
601985.SH,2015-06-10,3.39,3891000000,22.32,198602200,0,余额包销,"瑞银证券有限责任公司,中信证券股份有限公司",信永中和会计师事务所(特殊普通合伙),43.95280236,61.27049255,159.8360596,145.6967163,84.8360672,25.63875389,2.078053474,3.655983686,6.300139427
601988.SH,2006-07-05,3.08,6493506000,0,548536093.2,0,余额包销,"国泰君安证券股份有限公司,中国银河证券股份有限公司,中信证券股份有限公司",0,23.05194805,-2.374670267,-7.651714802,-8.970975876,-11.60949898,0,0,0,0
601989.SH,2009-12-16,7.38,1995000000,0,382281609.9,0,余额包销,中国国际金融有限公司,中瑞岳华会计师事务所有限公司,12.46612466,-9.156626701,-7.469879627,-8.433734894,-1.807228923,0,0,0,0
601991.SH,2006-12-20,6.68,500000000,0,61175665,0,余额包销,中银国际证券有限责任公司,普华永道中天会计师事务所有限公司,70.80838323,-7.274320602,-6.134969234,-4.995617867,-2.191060543,0,0,0,0
601992.SH,2011-03-01,9,410404560,0,58165100,0,余额包销,中银国际证券有限责任公司,北京兴华会计师事务所有限责任公司,67.22222222,-0.730897009,-6.578073025,-0.598006666,10.89700985,0,0,0,0
601996.SH,2011-09-29,14,58620000,0,53774200,0,余额包销,恒泰证券股份有限公司,中瑞岳华会计师事务所有限公司,-5.5,12.54724121,5.895691395,-3.174603224,0.07558579,0,0,0,0
601998.SH,2007-04-27,5.8,2301932654,0,288155175.6,0,余额包销,中国国际金融有限公司,毕马威华振会计师事务所,96.03448276,3.078276157,-4.925241947,-5.980650902,-7.739665985,0,0,0,0
601999.SH,2007-12-21,4.64,140000000,0,31694544.47,0,余额包销,平安证券有限责任公司,岳华会计师事务所有限责任公司,329.5258621,1.555444002,16.60812759,10.28600121,-8.228800774,0,0,0,0
603000.SH,2012-04-27,20,69105691,43.87,41645049.02,0,余额包销,中信证券股份有限公司,中瑞岳华会计师事务所(特殊普通合伙),73.6,13.7096777,37.09677505,20.88133621,19.52764893,0,0,0,0
603001.SH,2012-04-26,25.5,81000000,26.33,58800500,0,余额包销,国信证券股份有限公司,天健正信会计师事务所有限公司,-7.254901961,3.636363745,4.524312973,5.750528336,5.581395149,0,0,0,0
603002.SH,2012-05-18,3.6,100000000,32.23,40128455.69,0,余额包销,海通证券股份有限公司,安永华明会计师事务所,137.7777778,-21.3785038,-12.96728992,-18.69158936,-19.04205513,0,0,0,0
603003.SH,2012-08-17,6.5,50500000,24.29,24298883.67,0,余额包销,华泰联合证券有限责任公司,立信会计师事务所(特殊普通合伙),64.61538462,-0.467289716,7.570093632,22.33644867,16.63551331,0,0,0,0
603005.SH,2014-02-10,19.16,56674239,46.73,45335500,0,余额包销,国信证券股份有限公司,华普天健会计师事务所(北京)有限公司,43.99791232,61.07285309,65.78470612,48.60456848,33.23667908,43.07012558,4.540724277,15.00711536,23.32343102
603006.SH,2014-06-30,9.93,20000000,13.43,26824900,0,余额包销,中信建投证券股份有限公司,立信会计师事务所(特殊普通合伙),44.00805639,60.97901917,135.6643372,99.2307663,102.1678314,18.97262573,2.198678017,2.824747801,22.63630486
603008.SH,2012-07-17,12.5,52500000,28.8,52439002.9,0,余额包销,中信证券股份有限公司,天健会计师事务所(特殊普通合伙),-6.72,-8.833619118,-11.49228096,-5.488850594,-8.662092209,0,0,0,0
603009.SH,2014-07-18,7.01,26670000,13.5,36982375.61,0,余额包销,海通证券股份有限公司,天职国际会计师事务所(特殊普通合伙),43.93723252,61.05054474,159.4648132,134.9851379,127.3538132,23.72058678,2.550258875,1.826176882,11.91687012
603010.SH,2014-10-10,11.7,25000000,32.31,40285332.61,0,余额包销,广发证券股份有限公司,立信会计师事务所(特殊普通合伙),44.01709402,61.06824875,55.90504456,58.63501358,95.48961639,28.64123344,3.419872522,2.612056255,33.5307579
603011.SH,2014-11-07,4.26,45000000,43.41,29997800,0,余额包销,国元证券股份有限公司,华普天健会计师事务所(特殊普通合伙),43.89671362,61.01141739,159.7063599,318.270813,512.2349243,32.85558319,1.954909682,2.317410707,20.16168022
603012.SH,2015-03-20,13.56,79600000,43.89,72213200,0,余额包销,国金证券股份有限公司,立信会计师事务所(特殊普通合伙),44.02654867,32.87250519,35.176651,39.63133621,33.2821312,25.06114769,2.692403555,3.893042326,34.51985168
603015.SH,2015-03-03,10.6,50100000,31.52,51864575.5,0,余额包销,西南证券股份有限公司,天健会计师事务所(特殊普通合伙),43.96226415,49.54128265,48.2961998,66.90694427,61.27129745,32.53687286,3.002916574,6.681013107,55.22943497
603017.SH,2014-12-31,29.97,15000000,42.78,32684900,0,余额包销,东吴证券股份有限公司,立信会计师事务所(特殊普通合伙),44.01067734,16.63577461,17.46987915,22.96107483,18.09545898,27.19099045,3.306764841,4.497466564,23.47179222
603018.SH,2014-10-13,32.26,26000000,39.44,61950000,0,余额包销,广发证券股份有限公司,致同会计师事务所(特殊普通合伙),43.98636082,22.90635109,16.21097946,35.56512451,53.19698715,29.48586655,3.141218901,3.99168849,58.68537903
603019.SH,2014-11-06,5.29,75000000,50.3,48250000,0,余额包销,中信建投证券股份有限公司,立信会计师事务所(特殊普通合伙),44.04536862,61.02362061,159.448822,317.9790039,511.9422607,21.33947945,2.088181019,0.94905442,12.0082016
603020.SH,2015-03-25,20.47,40000000,41.49,61800000,0,余额包销,光大证券股份有限公司,上会会计师事务所(特殊普通合伙),44.01563263,36.4654007,50.16960526,44.81003952,47.35413742,31.4091301,2.88701272,3.202200174,32.48507309
603021.SH,2015-04-23,8.73,26400000,30.86,37059300,0,余额包销,广发证券股份有限公司,北京天圆全会计师事务所(特殊普通合伙),43.9862543,61.0182991,139.5385895,285.7597351,521.2410278,22.89274979,1.958474636,1.878889203,10.75065517
603022.SH,2015-05-18,14.31,20000000,80.31,33166000,0,余额包销,中德证券有限责任公司,天健会计师事务所(特殊普通合伙),44.02515723,61.03833008,159.3886414,254.8277588,218.8743286,31.47249794,3.084669113,3.20422101,42.37099075
603023.SH,2015-05-27,13.25,20000000,71.8,48330000,0,余额包销,民生证券股份有限公司,立信会计师事务所(特殊普通合伙),44,61.05870056,159.381546,276.939209,194.6016846,18.06320763,3.901293039,7.533238411,19.86878014
603025.SH,2015-04-22,11.17,51000000,66.04,51411000,0,余额包销,中信建投证券股份有限公司,北京兴华会计师事务所(特殊普通合伙),43.95702775,61.13183975,78.98010254,137.1268616,263.184082,32.83546829,5.045036793,10.83284187,28.17388153
603026.SH,2015-05-29,6.51,50680000,52.93,38326145.69,0,余额包销,招商证券股份有限公司,大信会计师事务所(特殊普通合伙),43.93241167,61.04589081,159.4450378,221.7716064,134.2582703,53.89883804,1.451309443,0.425806493,3.439365387
603030.SH,2015-03-20,9.85,40000000,32.07,33757500,0,余额包销,国信证券股份有限公司,众华会计师事务所(特殊普通合伙),43.95939086,61.14245605,159.5909729,163.2581024,135.8956299,30.24811172,2.908611774,1.252233863,-39.1114006
603066.SH,2015-06-11,12.43,25000000,85.02,42623100,0,余额包销,华泰联合证券有限责任公司,立信会计师事务所(特殊普通合伙),44.00643604,61.06145096,159.3854675,64.97206879,46.59217834,29.15765381,2.664857149,3.773609638,29.66621971
603077.SH,2012-07-31,17.5,100000000,22.3,57118307.59,0,余额包销,华西证券有限责任公司,四川华信(集团)会计师事务所有限责任公司,-6.171428571,2.496954918,7.064555645,1.827040195,-2.009744167,0,0,0,0
603085.SH,2015-06-30,7.27,25000000,114.67,31148200,0,余额包销,东方花旗证券有限公司,天健会计师事务所(特殊普通合伙),44.01650619,61.03151703,159.5033417,187.1060181,278.4145203,32.46268082,2.788700819,3.378121138,29.37764359
603088.SH,2014-11-11,8.57,20000000,38.44,34763037.72,0,余额包销,海通证券股份有限公司,立信会计师事务所(特殊普通合伙),43.99066511,61.02106857,159.481369,317.828186,224.0680695,27.09780502,2.253055573,4.651954651,31.30704308
603099.SH,2014-08-22,4.54,66670000,18.32,32984700,0,余额包销,安信证券股份有限公司,信永中和会计师事务所(特殊普通合伙),44.05286344,61.00917435,159.1743164,158.2568817,164.678894,25.47741318,2.515691519,7.236701965,18.4817276
603100.SH,2014-08-05,6.72,100000000,40.89,45462163.93,0,余额包销,广发证券股份有限公司,天健会计师事务所(特殊普通合伙),44.04761905,61.15702438,50.10330582,45.24793243,51.03305817,25.72562408,2.316196918,1.176834464,-416.3442383
603108.SH,2015-05-27,17,23600000,53.78,40144224.12,0,余额包销,国金证券股份有限公司,立信会计师事务所(特殊普通合伙),44,61.02941132,159.3545685,241.7483673,260.4575195,28.43933105,2.726093769,1.622492671,20.56751442
603111.SH,2014-08-01,6.89,72300000,28.53,48605400,0,余额包销,国泰君安证券股份有限公司,江苏苏亚金诚会计师事务所(特殊普通合伙),43.97677794,60.98790359,73.99193573,78.72983551,74.79838562,20.43244743,3.23439455,2.348598242,15.8280201
603116.SH,2015-06-29,17.7,58800000,70.25,66934500,0,余额包销,国泰君安证券股份有限公司,立信会计师事务所(特殊普通合伙),44.01129944,33.18948746,59.59199524,38.13260269,34.36641693,30.27016449,3.835238218,3.243195057,22.56946564
603117.SH,2015-06-29,5.93,60000000,86.13,46224500,0,余额包销,安信证券股份有限公司,德勤华永会计师事务所(特殊普通合伙),44.01349073,61.00702667,112.2950821,95.66744995,138.2904053,32.38906097,2.687427759,8.163324356,16.90699959
603118.SH,2015-02-25,11.95,75000000,53.19,50008000,0,余额包销,国信证券股份有限公司,中勤万信会计师事务所(特殊普通合伙),44.0167364,61.01103973,52.17896652,64.32306671,71.93492126,26.27834892,2.408719778,0.936080813,16.52903557
603123.SH,2012-05-03,9,77000000,27.53,55554200,0,余额包销,中信建投证券股份有限公司,德勤华永会计师事务所有限公司,56.44444444,-15.41193199,-12.14488602,-21.23579597,-21.09375,0,0,0,0
603126.SH,2014-07-31,3.46,80000000,33.85,25600000,0,余额包销,光大证券股份有限公司,利安达会计师事务所有限责任公司,43.93063584,61.04417801,155.0200806,242.570282,187.3493958,21.00144196,1.559545636,1.824377894,57.76387405
603128.SH,2012-05-29,6.66,100000000,41.78,56179184.43,0,余额包销,中银国际证券有限责任公司,安永华明会计师事务所,20.87087087,-7.950310707,-10.93167686,-9.192546844,-14.65838528,0,0,0,0
603158.SH,2015-03-20,14.53,26670000,21.05,50053100,0,余额包销,民生证券股份有限公司,天健会计师事务所(特殊普通合伙),43.9779766,59.7992363,67.44741821,74.52198792,59.9426384,24.98481941,3.262640238,4.039408684,19.58965874
603166.SH,2014-11-27,5.8,43500000,16.83,37450700,0,余额包销,中国银河证券股份有限公司,华普天健会计师事务所(特殊普通合伙),43.96551724,61.07784271,159.5209656,129.8203583,130.8982086,28.90557861,3.662811995,2.856697798,13.74338436
603167.SH,2012-09-06,11,101000000,58.78,46788307.45,0,余额包销,瑞信方正证券有限责任公司,大信会计师事务有限公司,6.909090909,-4.336734772,-20.0680275,-26.3605442,-24.74489784,0,0,0,0
603168.SH,2014-07-02,21.85,16350000,33.53,50505550,0,余额包销,华龙证券有限责任公司,天健会计师事务所(特殊普通合伙),43.98169336,61.09345245,125.3337555,130.1970825,135.7914886,17.98819542,3.093137741,3.107345343,14.61135101
603169.SH,2014-10-09,1.68,100000000,35.47,38390000,0,余额包销,华龙证券有限责任公司,瑞华会计师事务所(特殊普通合伙),44.04761905,60.74380112,159.0909119,317.7685852,572.7272949,28.97499084,1.522883415,1.096251488,-11.96420288
603188.SH,2014-09-09,20.49,72000000,30.75,120835000,0,余额包销,华泰联合证券有限责任公司,天衡会计师事务所(特殊普通合伙),44.02147389,47.17045212,36.15723419,35.95391464,34.90342331,32.76373291,3.42148757,4.447592258,64.09344482
603198.SH,2015-05-28,11.8,80000000,23.21,60996200,0,余额包销,日信证券有限责任公司,华普天健会计师事务所(特殊普通合伙),43.98305085,61.09476089,159.4467316,131.7834015,68.56974792,27.93509293,3.728302717,4.593514442,31.7886467
603199.SH,2015-03-26,12.08,27680000,24.37,29471224,0,余额包销,国元证券股份有限公司,华普天健会计师事务所(特殊普通合伙),44.0397351,61.09195328,147.0114899,131.9540253,129.3678131,30.64525986,2.296762466,4.991976261,14.20764732
603222.SH,2015-02-17,7.36,40000000,42.76,43274600,0,余额包销,安信证券股份有限公司,天健会计师事务所(特殊普通合伙),44.02173913,61.03773499,100.56604,109.1509399,109.5283051,29.42221069,2.44826746,3.473234415,21.97008896
